,C,P
1968-09-01,19.48641770417565,0.6192279292787083
1968-10-01,15.347038746660353,0.6195077681895628
1968-11-01,11.599518951536869,0.6197783285596015
1968-12-01,17.252641021636727,0.6200400469152173
1969-01-01,20.551120117219575,0.6202933396193678
1969-02-01,20.5576790470819,0.6205386034958292
1969-03-01,22.168206540024133,0.6207762169734935
1969-04-01,21.232772049527004,0.6210065407112164
1969-05-01,25.407853340780825,0.6212299185984154
1969-06-01,26.24990638487877,0.6214466783644659
1969-07-01,25.54897933887334,0.6216571324604494
1969-08-01,26.079186161896086,0.6218615786440492
1969-09-01,24.378624496723248,0.6220603007596771
1969-10-01,20.99902351119826,0.622253569293711
1969-11-01,23.304504062533578,0.6224416420680065
1969-12-01,26.491757353149797,0.6226247647620544
